Id,income,age,experience,married,house_ownership,car_ownership,profession,city,state,current_job_years,current_house_years,risk_flag
219165,9425843,52,5,single,rented,no,Geologist,Nadiad,Gujarat,5,11,0
50757,583557,27,3,single,rented,no,Analyst,Bhalswa_Jahangir_Pur,Delhi,3,10,0
844,9176670,69,12,single,rented,no,Aviator,Bidar,Karnataka,6,12,0
47689,6468679,60,3,single,rented,yes,Politician,Bareilly,Uttar_Pradesh,3,13,0
185939,3474234,21,18,single,rented,no,Financial_Analyst,Jaunpur,Uttar_Pradesh,11,14,0
210234,2710720,53,13,single,rented,yes,Web_designer,Jammu[16],Jammu_and_Kashmir,7,10,0
188285,8416838,61,16,single,rented,yes,Computer_hardware_engineer,Kalyan-Dombivli,Maharashtra,9,11,0
621,4683990,33,9,single,rented,yes,Physician,Panihati,West_Bengal,9,11,0
4958,2074419,37,1,single,rented,no,Analyst,Kozhikode,Kerala,1,11,0
102823,9507533,32,4,married,rented,no,Lawyer,Satna,Madhya_Pradesh,4,11,0
81092,4976661,22,9,single,rented,no,Architect,Kozhikode,Kerala,8,12,0
131070,1400828,69,9,single,rented,no,Politician,Sangli-Miraj_&_Kupwad,Maharashtra,9,10,0
237824,2369716,21,7,single,rented,no,Biomedical_Engineer,Haridwar,Uttarakhand,4,14,0
59525,884898,48,8,single,rented,yes,Artist,Bidar,Karnataka,8,10,0
141659,3315306,66,14,single,rented,yes,Police_officer,Chinsurah,West_Bengal,3,11,1
65558,2873313,29,17,single,norent_noown,no,Chemical_engineer,Ludhiana,Punjab,7,13,0
202065,2421544,46,17,single,rented,no,Artist,Morena,Madhya_Pradesh,6,13,0
203472,8135531,60,10,single,owned,no,Magistrate,Orai,Uttar_Pradesh,4,11,0
169914,3209350,57,5,single,rented,yes,Chef,Bellary,Karnataka,5,13,0
232676,9107876,74,11,single,rented,yes,Surveyor,Saharsa[29],Bihar,8,14,0
19590,8011600,66,7,single,rented,no,Statistician,Vellore,Tamil_Nadu,6,12,0
89657,2073253,37,14,single,rented,no,Petroleum_Engineer,Thane,Maharashtra,3,10,0
16533,4523349,28,2,single,rented,yes,Technical_writer,Ahmedabad,Gujarat,2,12,0
102709,7465121,37,2,single,rented,yes,Microbiologist,Siliguri,West_Bengal,2,12,0
224533,4228754,51,17,single,rented,yes,Biomedical_Engineer,Chinsurah,West_Bengal,10,11,0
230926,9147337,32,11,single,rented,no,Aviator,Bhilai,Chhattisgarh,9,13,0
46090,2184898,28,6,single,rented,no,Army_officer,Bharatpur,Rajasthan,6,10,0
250334,5384637,56,3,single,rented,no,Designer,Bathinda,Punjab,3,13,0
196222,5375354,38,4,single,rented,no,Petroleum_Engineer,Etawah,Uttar_Pradesh,4,14,0
158053,7761009,38,3,single,rented,no,Mechanical_engineer,Korba,Chhattisgarh,3,12,1
47055,336776,27,17,single,owned,no,Analyst,Ramagundam[27],Telangana,8,10,0
15202,1715663,54,16,single,rented,no,Police_officer,Dehri[30],Bihar,14,11,1
114783,2277963,33,10,married,rented,yes,Drafter,Berhampore,West_Bengal,10,11,0
25279,5545675,44,9,single,rented,no,Web_designer,Surendranagar_Dudhrej,Gujarat,6,12,0
37024,7450010,25,5,single,rented,yes,Civil_servant,Panihati,West_Bengal,5,10,0
211689,7656726,79,9,single,rented,yes,Industrial_Engineer,Ambala,Haryana,6,12,0
112505,1429643,24,11,single,rented,no,Civil_servant,Ozhukarai,Puducherry,11,10,0
162667,7235849,46,4,married,rented,no,Lawyer,Khammam,Telangana,4,11,0
6438,9018523,54,18,single,rented,yes,Lawyer,Nadiad,Gujarat,5,13,0
227785,3307263,78,15,single,rented,no,Computer_hardware_engineer,Bihar_Sharif,Bihar,10,14,0
112337,1989746,43,12,single,rented,yes,Physician,Siliguri,West_Bengal,4,14,0
97620,4147754,21,18,single,rented,no,Police_officer,Kolkata,West_Bengal,8,12,0
141769,4547051,45,11,single,rented,no,Hotel_Manager,Fatehpur,Uttar_Pradesh,8,10,0
98425,6406640,67,20,single,rented,no,Consultant,Hosur,Tamil_Nadu,8,10,0
79666,7751529,71,17,single,rented,no,Civil_servant,Sagar,Madhya_Pradesh,3,10,0
93333,8649314,67,9,single,rented,no,Financial_Analyst,Darbhanga,Bihar,9,12,0
208229,5697624,74,2,single,rented,yes,Fashion_Designer,Varanasi,Uttar_Pradesh,2,10,0
101985,5515243,64,12,single,rented,no,Firefighter,Baranagar,West_Bengal,11,12,0
168020,3741722,38,19,single,rented,no,Computer_hardware_engineer,Salem,Tamil_Nadu,10,13,0
164970,316356,57,10,single,rented,no,Artist,Guwahati,Assam,10,13,0
150168,7068508,24,13,single,rented,no,Psychologist,Pudukkottai,Tamil_Nadu,9,14,0
169215,1026262,79,12,married,owned,yes,Physician,Giridih,Jharkhand,12,10,0
207652,3700179,75,15,single,rented,no,Comedian,Hubli–Dharwad,Karnataka,10,11,1
200678,3019138,69,5,single,rented,no,Graphic_Designer,Giridih,Jharkhand,5,10,0
221507,1665867,26,18,single,rented,no,Financial_Analyst,Bhubaneswar,Odisha,8,12,1
87702,8097859,46,10,single,rented,no,Technology_specialist,Mau,Uttar_Pradesh,10,10,0
4089,750679,73,6,single,owned,no,Web_designer,Pimpri-Chinchwad,Maharashtra,5,13,0
238119,8436261,35,20,single,rented,no,Flight_attendant,Mau,Uttar_Pradesh,3,10,0
42637,9192416,77,20,single,rented,no,Surgeon,Satna,Madhya_Pradesh,10,10,0
108182,4334503,22,6,single,owned,no,Designer,Ratlam,Madhya_Pradesh,6,14,0
230874,8059941,31,14,married,rented,no,Comedian,Uluberia,West_Bengal,3,11,1
86084,7936020,49,13,single,rented,no,Fashion_Designer,Alwar,Rajasthan,6,11,0
63519,2113243,63,8,single,rented,no,Geologist,Gandhinagar,Gujarat,7,10,0
20371,6301452,71,4,single,rented,no,Police_officer,Bhubaneswar,Odisha,3,12,0
131928,9749077,75,3,married,rented,no,Financial_Analyst,Barasat,West_Bengal,3,14,0
10270,3784689,39,7,married,rented,no,Graphic_Designer,Hajipur[31],Bihar,7,11,1
227557,1780905,65,10,single,rented,yes,Lawyer,Agartala,Tripura,9,13,0
125289,8658757,28,6,single,rented,yes,Chef,Jamalpur[36],Bihar,6,14,0
180711,9409023,43,5,single,rented,no,Police_officer,Rohtak,Haryana,4,11,0
84312,9433222,48,14,single,rented,yes,Scientist,Silchar,Assam,10,11,1
172790,2966907,30,6,married,rented,yes,Magistrate,Tiruppur,Tamil_Nadu,5,12,0
187192,8387345,79,19,single,rented,no,Hotel_Manager,Nanded,Maharashtra,14,13,0
158215,3984731,28,1,single,rented,no,Web_designer,Ulhasnagar,Maharashtra,1,13,0
163378,407393,73,16,single,rented,no,Chemical_engineer,Tezpur,Assam,10,12,0
91161,7462954,29,2,single,rented,yes,Web_designer,Munger,Bihar,2,11,0
31586,8451500,69,7,married,rented,yes,Statistician,Khandwa,Madhya_Pradesh,7,13,0
61797,6238694,59,1,single,rented,no,Engineer,Kulti,West_Bengal,1,11,1
131124,3535310,29,10,single,rented,no,Analyst,Ajmer,Rajasthan,10,14,0
153164,5544342,73,4,single,owned,no,Mechanical_engineer,Ghaziabad,Uttar_Pradesh,4,12,0
7673,796965,39,19,single,rented,no,Technical_writer,Pali,Rajasthan,11,12,0
76542,8006236,49,6,single,rented,no,Secretary,Surendranagar_Dudhrej,Gujarat,6,10,0
109334,5413710,53,19,single,rented,no,Artist,Ranchi,Jharkhand,12,12,0
122458,6650638,47,19,single,rented,yes,Technical_writer,Anand,Gujarat,12,13,0
244959,5323357,63,6,single,rented,no,Drafter,Jamalpur[36],Bihar,6,10,0
208434,9899126,68,2,single,rented,no,Chef,Machilipatnam,Andhra_Pradesh,2,12,0
56483,4145551,46,15,married,rented,no,Statistician,Aligarh,Uttar_Pradesh,11,13,0
145381,7942966,51,6,single,rented,yes,Financial_Analyst,Ballia,Uttar_Pradesh,4,12,0
163303,4547051,45,11,single,rented,no,Hotel_Manager,Fatehpur,Uttar_Pradesh,8,10,0
83877,9264506,60,7,single,rented,yes,Consultant,Sultan_Pur_Majra,Delhi,7,12,0
67620,6384060,26,14,single,owned,no,Technician,Jamalpur[36],Bihar,5,11,0
214133,5216436,41,4,single,rented,no,Politician,Khandwa,Madhya_Pradesh,4,12,0
168133,9266153,67,14,single,rented,no,Computer_hardware_engineer,Dhule,Maharashtra,9,11,0
227582,1793524,62,13,single,norent_noown,no,Hotel_Manager,Hajipur[31],Bihar,4,10,0
167284,4727841,52,8,single,rented,no,Technology_specialist,Tenali,Andhra_Pradesh,8,12,0
70658,7884489,25,14,single,rented,no,Graphic_Designer,Dhule,Maharashtra,9,13,0
81544,5897750,76,14,single,rented,no,Chef,Anand,Gujarat,5,11,0
180786,8453618,47,4,single,rented,no,Consultant,Kamarhati,West_Bengal,4,12,1
193106,1309803,55,9,single,rented,no,Artist,Shahjahanpur,Uttar_Pradesh,9,12,0
55254,8476529,41,14,single,owned,no,Scientist,Bhavnagar,Gujarat,4,10,0
39490,191452,53,1,single,owned,yes,Software_Developer,Tinsukia,Assam,1,12,0
241162,2703747,25,13,single,rented,no,Magistrate,Ludhiana,Punjab,11,12,0
77138,5262116,43,1,single,rented,no,Hotel_Manager,Ramgarh,Jharkhand,1,10,0
2123,7645788,71,17,single,rented,yes,Civil_engineer,Pudukkottai,Tamil_Nadu,13,14,0
187875,4195478,52,12,single,owned,no,Aviator,Panipat,Haryana,5,13,0
204117,8056937,67,10,single,rented,yes,Statistician,Kottayam,Kerala,10,14,0
225247,4213493,70,4,single,rented,no,Mechanical_engineer,Bangalore,Karnataka,4,13,0
202781,5795495,34,16,single,rented,no,Chartered_Accountant,Gangtok,Sikkim,12,14,0
186504,2093984,77,9,single,rented,no,Hotel_Manager,Dehri[30],Bihar,3,14,0
93753,9917916,70,11,single,rented,no,Hotel_Manager,Proddatur,Andhra_Pradesh,11,13,0
147071,1857595,26,19,single,rented,no,Surgeon,Sikar,Rajasthan,12,13,1
56323,8514407,43,1,single,rented,no,Surveyor,Begusarai,Bihar,1,13,0
152566,8026974,23,20,single,rented,yes,Civil_servant,Chapra,Bihar,11,12,0
159354,3854933,59,10,married,rented,yes,Police_officer,Hospet,Karnataka,5,11,0
245000,1453581,33,12,single,rented,no,Analyst,Gandhidham,Gujarat,10,10,0
206635,5288986,47,3,single,rented,no,Comedian,Miryalaguda,Telangana,3,12,0
237004,8936724,56,7,single,rented,no,Firefighter,Karawal_Nagar,Delhi,7,11,0
201855,4281870,53,1,married,rented,no,Aviator,Bhiwani,Haryana,1,12,0
81879,1851974,67,8,single,rented,no,Hotel_Manager,Bhatpara,West_Bengal,4,12,0
123918,859651,29,14,single,rented,yes,Comedian,Malda,West_Bengal,8,13,0
210042,2926496,37,16,single,rented,no,Technical_writer,Sasaram[30],Bihar,12,14,0
17167,1551042,70,18,single,rented,no,Official,Bahraich,Uttar_Pradesh,13,13,1
78845,4006235,74,11,single,rented,no,Technology_specialist,Bhagalpur,Bihar,3,13,0
87743,6420146,57,19,single,rented,yes,Statistician,Ghaziabad,Uttar_Pradesh,9,13,0
11885,2139680,76,8,single,rented,yes,Technology_specialist,Saharsa[29],Bihar,4,12,0
52925,8492379,28,16,single,rented,no,Computer_hardware_engineer,Surendranagar_Dudhrej,Gujarat,14,11,1
157118,2889220,34,18,single,rented,yes,Financial_Analyst,Navi_Mumbai,Maharashtra,13,14,0
16067,2207354,75,13,married,rented,no,Web_designer,Bhubaneswar,Odisha,8,14,0
140349,4634682,78,7,single,rented,no,Flight_attendant,Hajipur[31],Bihar,7,12,0
125158,7065702,42,20,single,rented,no,Chef,Sasaram[30],Bihar,9,14,0
60352,1779389,41,7,single,rented,no,Dentist,Davanagere,Karnataka,7,14,0
79189,7857820,66,6,single,rented,yes,Computer_operator,Gulbarga,Karnataka,6,13,0
244316,2141152,36,17,single,rented,no,Psychologist,Vadodara,Gujarat,13,14,0
32478,624985,47,11,single,rented,no,Software_Developer,Varanasi,Uttar_Pradesh,6,11,1
79637,4278856,59,12,single,rented,no,Economist,Udupi,Karnataka,4,11,1
163713,926016,37,20,single,rented,no,Microbiologist,Guwahati,Assam,3,14,0
46149,7784617,53,7,married,rented,no,Biomedical_Engineer,Rajahmundry[19][20],Andhra_Pradesh,6,13,0
206257,3852642,23,11,single,rented,no,Chef,Ramagundam[27],Telangana,11,12,0
54359,3890518,64,19,single,rented,no,Scientist,Shimla,Himachal_Pradesh,12,10,0
144727,1969961,51,9,married,rented,yes,Dentist,Amritsar,Punjab,9,12,0
5364,6198292,78,17,single,rented,no,Psychologist,Mangalore,Karnataka,7,11,0
184313,8976828,58,10,single,rented,yes,Hotel_Manager,Nagercoil,Tamil_Nadu,10,14,0
27287,3171323,21,17,single,rented,no,Industrial_Engineer,Shimla,Himachal_Pradesh,5,12,0
134510,7400525,71,0,single,rented,yes,Hotel_Manager,Jalna,Maharashtra,0,11,0
165518,7539777,57,4,single,rented,no,Biomedical_Engineer,Gudivada,Andhra_Pradesh,4,14,0
63173,8475172,57,12,married,rented,yes,Mechanical_engineer,Tadepalligudem,Andhra_Pradesh,3,11,0
111365,8724013,79,19,single,rented,no,Economist,Morena,Madhya_Pradesh,13,12,0
171168,4503934,57,17,single,rented,no,Petroleum_Engineer,Moradabad,Uttar_Pradesh,5,14,0
238927,8115435,34,6,married,rented,no,Hotel_Manager,Haldia,West_Bengal,6,10,1
197816,3898559,75,15,single,rented,no,Surgeon,Amaravati,Andhra_Pradesh,5,13,0
174020,6028273,70,6,single,rented,yes,Web_designer,Meerut,Uttar_Pradesh,6,14,0
51365,2740967,63,5,single,rented,no,Civil_servant,Nagaon,Assam,5,13,1
137499,2503015,66,18,single,rented,yes,Secretary,Jalgaon,Maharashtra,11,13,0
117592,4806341,79,3,single,rented,no,Computer_operator,Panchkula,Haryana,3,13,0
246116,4420358,30,7,single,rented,no,Mechanical_engineer,Bhilwara,Rajasthan,5,14,0
239066,8673469,78,7,single,rented,no,Aviator,Kollam,Kerala,6,11,0
121038,5951430,55,10,married,rented,no,Technology_specialist,Davanagere,Karnataka,10,10,0
7217,1337374,52,20,single,rented,yes,Army_officer,Morena,Madhya_Pradesh,9,12,0
203081,3748391,38,14,single,owned,no,Surveyor,Hospet,Karnataka,10,10,0
165732,1779655,74,8,single,rented,no,Technician,Yamunanagar,Haryana,7,12,0
198339,5360213,64,12,single,rented,yes,Chartered_Accountant,Siwan[32],Bihar,4,14,0
86296,2340133,48,9,single,rented,no,Computer_hardware_engineer,Chandrapur,Maharashtra,9,10,0
245863,2986925,65,9,single,rented,no,Petroleum_Engineer,Shimoga,Karnataka,8,12,0
68122,1389018,55,18,single,rented,no,Microbiologist,Vellore,Tamil_Nadu,9,11,0
151343,9521305,77,9,single,rented,no,Consultant,Motihari[34],Bihar,9,13,0
110017,2822867,52,16,single,rented,no,Artist,Srinagar,Jammu_and_Kashmir,6,14,0
223503,5717074,47,3,single,rented,yes,Chef,Agra,Uttar_Pradesh,3,10,1
173589,3620859,74,12,single,rented,no,Psychologist,Sangli-Miraj_&_Kupwad,Maharashtra,12,10,0
86216,9130139,40,11,married,rented,no,Chef,Gulbarga,Karnataka,5,12,0
24422,3391314,27,1,single,owned,no,Geologist,Latur,Maharashtra,1,10,0
44555,2564409,29,13,single,rented,yes,Computer_operator,Davanagere,Karnataka,7,12,1
4297,4164155,24,2,single,norent_noown,no,Software_Developer,Bhopal,Madhya_Pradesh,2,13,0
100765,8148691,29,19,single,rented,no,Comedian,Unnao,Uttar_Pradesh,11,12,0
233046,9814477,26,15,single,rented,yes,Computer_operator,Secunderabad,Telangana,11,14,1
145954,2667227,76,6,single,rented,no,Official,"Khora,_Ghaziabad",Uttar_Pradesh,6,14,0
196527,1816526,30,13,single,rented,yes,Civil_engineer,Jorhat,Assam,12,11,1
237418,1594373,61,17,single,rented,no,Petroleum_Engineer,Ajmer,Rajasthan,7,14,1
71171,8200302,36,13,single,owned,no,Librarian,Shimla,Himachal_Pradesh,5,11,0
44979,2907457,55,18,single,rented,no,Hotel_Manager,Medininagar,Jharkhand,10,14,0
322,7086647,24,4,married,rented,no,Engineer,Ambattur,Tamil_Nadu,4,14,0
23513,518532,61,1,married,rented,yes,Hotel_Manager,Arrah,Bihar,1,13,0
245459,5243058,29,14,single,rented,no,Statistician,Jammu[16],Jammu_and_Kashmir,13,11,0
178084,6597452,39,11,single,rented,no,Chartered_Accountant,Jaipur,Rajasthan,10,13,1
79608,6625727,65,3,single,rented,no,Petroleum_Engineer,Shimoga,Karnataka,3,13,0
184894,7932994,57,18,single,rented,yes,Chemical_engineer,Bellary,Karnataka,12,11,0
245771,7557559,41,3,single,rented,no,Comedian,Rourkela,Odisha,3,10,0
107149,4826921,36,5,single,rented,no,Web_designer,Begusarai,Bihar,5,13,0
62991,2829317,46,13,single,rented,no,Physician,Parbhani,Maharashtra,7,11,0
177054,7508587,58,13,single,rented,no,Microbiologist,Singrauli,Madhya_Pradesh,13,11,0
50031,9766082,28,9,single,rented,no,Army_officer,Durgapur,West_Bengal,3,14,1
10227,5866819,40,11,single,rented,no,Microbiologist,Erode[17],Tamil_Nadu,6,10,0
30903,7068566,49,9,single,rented,no,Designer,Singrauli,Madhya_Pradesh,9,11,0
168942,4935105,74,17,single,rented,no,Official,Gorakhpur,Uttar_Pradesh,5,10,0
123973,4974476,43,18,single,rented,no,Army_officer,Ranchi,Jharkhand,3,10,0
157847,4662331,79,20,single,rented,no,Civil_servant,Barasat,West_Bengal,8,11,0
116803,3026361,37,18,single,owned,yes,Web_designer,Saharsa[29],Bihar,13,10,0
92057,6936269,46,9,single,rented,no,Firefighter,Eluru[25],Andhra_Pradesh,8,14,0
117279,830380,47,15,single,rented,yes,Police_officer,Jehanabad[38],Bihar,3,14,0
132624,8867649,78,1,single,rented,no,Industrial_Engineer,Dindigul,Tamil_Nadu,1,12,0
63817,8312214,43,12,single,rented,no,Statistician,Sasaram[30],Bihar,12,11,0
66929,5055461,41,11,single,rented,no,Chartered_Accountant,Agartala,Tripura,10,12,0
95858,7855247,47,2,single,rented,no,Technician,Patna,Bihar,2,13,0
48740,9999180,22,0,single,rented,no,Drafter,Bhavnagar,Gujarat,0,11,0
205919,1832053,63,14,married,rented,yes,Secretary,Nashik,Maharashtra,7,14,1
221721,4956531,37,17,single,rented,no,Hotel_Manager,Kalyan-Dombivli,Maharashtra,4,14,0
25781,540938,37,13,single,rented,yes,Lawyer,Shivpuri,Madhya_Pradesh,12,10,0
1288,6466990,37,13,single,rented,no,Technical_writer,Chittoor[28],Andhra_Pradesh,6,14,0
221590,4501238,35,3,single,rented,yes,Aviator,Tiruppur,Tamil_Nadu,3,11,1
87433,7908068,23,1,single,rented,no,Mechanical_engineer,Phusro,Jharkhand,1,10,0
83510,4145551,46,15,married,rented,no,Statistician,Aligarh,Uttar_Pradesh,11,13,1
13692,2504515,51,14,single,rented,yes,Microbiologist,Mathura,Uttar_Pradesh,7,12,0
93294,5671193,30,20,single,rented,no,Surveyor,Bahraich,Uttar_Pradesh,11,14,0
246646,9145591,43,12,single,rented,no,Comedian,Varanasi,Uttar_Pradesh,9,10,1
226068,4973779,66,20,single,rented,no,Biomedical_Engineer,Nangloi_Jat,Delhi,9,13,0
11320,7993188,66,6,single,norent_noown,no,Civil_servant,Raipur,Chhattisgarh,6,10,0
68207,9604465,45,12,married,rented,yes,Designer,Shimla,Himachal_Pradesh,6,12,0
130710,6810655,30,11,single,rented,no,Official,Durgapur,West_Bengal,10,12,0
234669,3046125,31,12,single,rented,no,Physician,Farrukhabad,Uttar_Pradesh,3,14,0
22238,5812529,46,2,single,rented,yes,Software_Developer,Tiruchirappalli[10],Tamil_Nadu,2,11,0
137529,7458144,26,13,single,rented,yes,Technical_writer,Bahraich,Uttar_Pradesh,7,11,1
50879,6014798,50,1,single,rented,yes,Civil_servant,Miryalaguda,Telangana,1,14,0
216419,7264746,42,15,single,rented,no,Architect,Thoothukudi,Tamil_Nadu,8,12,0
40397,6979169,60,20,single,rented,no,Firefighter,Sikar,Rajasthan,4,11,0
134948,5566617,39,15,single,rented,no,Petroleum_Engineer,Nellore[14][15],Andhra_Pradesh,7,13,0
138389,8996000,75,14,single,rented,yes,Air_traffic_controller,Srinagar,Jammu_and_Kashmir,9,11,0
245519,6812182,79,9,single,rented,no,Dentist,Raiganj,West_Bengal,9,10,0
231481,7198040,53,17,single,rented,yes,Consultant,Avadi,Tamil_Nadu,5,13,1
32834,3643303,79,0,single,rented,no,Economist,Kishanganj[35],Bihar,0,12,0
73472,9775983,65,6,single,rented,no,Biomedical_Engineer,Ranchi,Jharkhand,6,12,1
112198,8458276,55,17,single,rented,yes,Software_Developer,Dharmavaram,Andhra_Pradesh,6,10,0
18749,452661,51,17,married,rented,no,Computer_hardware_engineer,Farrukhabad,Uttar_Pradesh,14,10,0
83019,7155409,77,12,single,rented,no,Chartered_Accountant,Arrah,Bihar,10,13,0
132684,5126123,41,1,single,rented,no,Psychologist,Malda,West_Bengal,1,12,0
136119,9806896,53,0,married,rented,no,Computer_operator,Mehsana,Gujarat,0,11,0
80797,8410820,34,15,single,rented,yes,Surveyor,Dindigul,Tamil_Nadu,13,11,0
201467,9649857,44,4,single,rented,no,Chemical_engineer,Chinsurah,West_Bengal,4,13,0
17186,1867623,60,2,single,rented,yes,Chef,Ambattur,Tamil_Nadu,2,13,0
57229,3498172,72,1,single,rented,no,Aviator,Tiruchirappalli[10],Tamil_Nadu,1,11,0
160557,9571049,43,8,single,rented,yes,Librarian,Bally,West_Bengal,8,11,0
111940,1359452,59,5,married,rented,no,Financial_Analyst,Kota[6],Rajasthan,5,14,0
2277,4829059,59,17,married,rented,no,Geologist,Phagwara,Punjab,11,13,0
81597,2737514,58,14,single,rented,no,Technician,Visakhapatnam[4],Andhra_Pradesh,13,10,0
97498,4445947,53,17,single,rented,no,Technology_specialist,Coimbatore,Tamil_Nadu,4,14,0
224078,5797507,59,20,single,rented,no,Official,Tumkur,Karnataka,11,12,0
121844,915146,50,4,single,owned,no,Computer_operator,Gandhidham,Gujarat,4,13,1
205620,8160444,30,19,single,rented,no,Aviator,Korba,Chhattisgarh,10,12,0
199868,3472864,39,10,single,rented,yes,Software_Developer,Jamnagar,Gujarat,5,13,0
250236,6545410,44,8,single,rented,no,Chef,Katihar,Bihar,8,12,0
149868,1315106,62,5,single,rented,no,Police_officer,Hajipur[31],Bihar,5,12,1
151970,215207,32,7,married,rented,no,Lawyer,Singrauli,Madhya_Pradesh,7,13,0
1354,7474639,44,12,single,rented,yes,Chef,Tadipatri,Andhra_Pradesh,3,13,0
201715,2362103,56,2,single,rented,no,Dentist,Mathura,Uttar_Pradesh,2,11,0
155268,8257194,48,8,single,rented,no,Official,Panipat,Haryana,8,10,0
44661,9856572,75,8,single,rented,no,Geologist,New_Delhi,Delhi,8,12,0
86631,2433481,48,0,single,norent_noown,yes,Biomedical_Engineer,Durg,Chhattisgarh,0,14,0
227332,6694355,53,0,single,rented,no,Software_Developer,Amroha,Uttar_Pradesh,0,11,0
55695,5303030,35,7,single,rented,no,Air_traffic_controller,Kavali,Andhra_Pradesh,6,13,0
90193,2819566,63,8,single,norent_noown,no,Financial_Analyst,Rourkela,Odisha,5,13,0
29815,9901401,43,14,single,rented,yes,Geologist,Khammam,Telangana,3,11,0
244917,3497320,25,2,single,rented,yes,Economist,Tiruvottiyur,Tamil_Nadu,2,13,1
130850,8898785,67,10,single,rented,no,Drafter,Tinsukia,Assam,10,12,0
212366,54128,61,13,single,rented,no,Fashion_Designer,Ambala,Haryana,3,13,0
104608,1950853,54,6,single,rented,no,Air_traffic_controller,Suryapet,Telangana,6,14,0
88974,1085710,72,12,single,rented,no,Librarian,Kollam,Kerala,9,10,1
129009,2695274,57,12,single,rented,no,Chemical_engineer,Malegaon,Maharashtra,10,12,0
85766,6492131,24,1,single,rented,no,Fashion_Designer,Kolkata,West_Bengal,1,14,0
